"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.181075070E2,-1.509544134E0,1.200751972E1,1.958696365E1
1.181274549E2,-6.448782444E0,1.808160973E1,1.969709778E1
1.181474037E2,-6.819883347E0,2.420358276E1,1.556709957E1
1.181673536E2,-1.358589745E1,2.580290985E1,2.135388565E1
1.181873049E2,-2.105580711E1,2.027709198E1,2.219185638E1
1.182072579E2,-1.727536201E1,1.523729801E1,9.569623947E0
1.182272128E2,-1.076552773E1,1.105223370E1,2.801215887E0
1.182471696E2,-5.668272495E0,6.074688435E0,4.381389141E0
1.182671282E2,-1.234210968E0,2.296638012E0,5.372588634E0
1.182870887E2,9.696517140E-2,7.721300423E-2,4.697423935E0
1.183070507E2,-1.150413871E0,-1.421557307E0,2.975992680E0
1.183270143E2,-2.613271236E0,-2.680907249E0,6.655880809E-1
1.183470019E2,-2.591723442E0,-3.842095137E0,-1.242590666E0
1.183669677E2,-2.041056871E0,-4.941033840E0,-2.023100376E0
1.183869262E2,-8.846575022E-1,-5.757456303E0,-4.426878929E0
1.184068847E2,1.655590534E0,-6.001665115E0,-9.167398453E0
1.184268431E2,3.106476784E0,-5.570708752E0,-1.237323475E1
1.184468015E2,1.016338587E0,-4.773439407E0,-1.181777954E1
1.184667600E2,-5.040991783E0,-2.984971046E0,-8.054094315E0
1.184867184E2,-1.047822380E1,8.672995567E-1,-4.151545525E0
1.185066768E2,-1.086608410E1,9.539097786E0,2.822763920E0
1.185266353E2,-2.050035286E1,2.353320694E1,1.274672985E1
1.185465937E2,-4.865855789E1,3.701974487E1,2.108094597E1
1.185665522E2,-4.859391403E1,3.667258453E1,8.252813339E0
1.185865282E2,-2.582984543E1,2.169924927E1,7.565677166E-1
1.186064699E2,-3.487154722E0,8.892663956E0,1.853112102E0
1.186264122E2,6.992266178E0,3.295020103E0,2.260126352E0
1.186463557E2,7.964312077E0,1.149815321E0,1.699883193E-1
1.186663010E2,7.906851292E0,-2.843114436E-1,-3.083731890E0
1.186862486E2,7.569268703E0,-1.380855799E0,-4.122815132E0
1.187061988E2,6.015431881E0,-1.696890473E0,-2.999934673E0
1.187261518E2,3.415328741E0,-6.865373254E-1,-1.422155857E0
1.187461078E2,1.406593442E0,1.089960337E0,-6.871358752E-1
1.187660666E2,1.610100627E0,2.605489969E0,-7.398083210E-1
1.187860283E2,2.970007181E0,4.058770657E0,4.309562966E-2
1.188059925E2,2.002749681E0,6.045958042E0,2.700659513E0
1.188259588E2,-2.163161278E0,8.799289703E0,7.924807549E0
1.188459551E2,-9.628282547E0,1.296759510E1,1.391270638E1
1.188659305E2,-1.053568459E1,1.606329727E1,1.185129833E1
1.188858889E2,1.444900751E0,1.861072922E1,2.691082716E0
1.189058474E2,-6.262034416E0,2.129702187E1,3.497928619E0
