"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.689019195E2,7.447113991E-1,8.941062927E0,8.501566887E0
1.689218850E2,-8.006520271E-1,1.491679192E1,1.090518856E1
1.689418434E2,-1.703680801E1,1.420669079E1,1.638387299E1
1.689618017E2,-2.250755310E1,1.297884178E1,5.942411423E0
1.689817600E2,-1.628745079E1,1.149704838E1,-5.524875641E0
1.690017184E2,-7.131185532E0,6.272932053E0,-7.175126076E0
1.690216767E2,1.714563370E0,3.996782303E-1,-2.595697641E0
1.690416350E2,8.030998230E0,-4.129508972E0,3.093989849E0
1.690615934E2,9.237876892E0,-7.651776791E0,5.945201397E0
1.690815517E2,5.504512310E0,-1.008347130E1,5.423515320E0
1.691015111E2,8.408241272E-1,-1.131176186E1,3.558833361E0
1.691214682E2,-7.497758865E-1,-1.195982838E1,-1.296679258E0
1.691414254E2,1.188233852E0,-1.224240398E1,-8.096963882E0
1.691613826E2,5.223038673E0,-1.259386444E1,-1.475771523E1
1.691813399E2,7.258344650E0,-1.272745228E1,-1.703990936E1
1.692012974E2,4.894524574E0,-1.276649475E1,-1.180484962E1
1.692212552E2,1.211091042E0,-1.185371780E1,-4.060446739E0
1.692412131E2,-2.250827789E0,-8.463423729E0,1.549599648E0
1.692611712E2,-8.208715439E0,-1.257103920E0,7.400485992E0
1.692811295E2,-6.346647263E0,8.750705719E0,5.395898342E0
1.693010881E2,-7.330485821E0,1.730999184E1,5.744437218E0
1.693210468E2,-2.724473190E1,2.135613823E1,2.338035774E1
1.693410084E2,-2.843383789E1,1.790091133E1,2.305205154E1
1.693609695E2,-1.088574982E1,8.000839233E0,5.625911713E0
1.693809279E2,4.567126274E0,3.379430771E-1,-6.016650200E0
1.694008862E2,8.991348267E0,-3.482318401E0,-7.601753235E0
1.694208445E2,8.848129272E0,-5.400009155E0,-6.952913284E0
1.694408029E2,1.019770622E1,-6.139797211E0,-6.047782898E0
1.694607612E2,9.097498894E0,-5.505956650E0,-2.110954523E0
1.694807195E2,8.946517944E0,-3.883270741E0,-4.783915281E-1
1.695006779E2,1.116184807E1,-2.704109192E0,-2.577419281E0
1.695206362E2,1.143541145E1,-1.667106628E0,-3.299812078E0
1.695405945E2,9.347084045E0,-1.595346928E0,-6.895135641E-1
1.695605529E2,8.438458443E0,-2.654973984E0,3.505756855E0
1.695805112E2,8.212310791E0,-3.200575352E0,6.585616112E0
1.696004716E2,7.451974869E0,-1.313982010E0,4.853851318E0
1.696204269E2,4.229580402E0,3.822329521E0,2.976840734E0
1.696403824E2,9.548605919E0,1.086278629E1,-5.506170273E0
1.696603382E2,-2.636427879E-1,1.939118576E1,1.664095879E0
1.696802944E2,-2.602601242E1,2.123942184E1,2.033819008E1
1.697002509E2,-2.623329544E1,1.694820786E1,1.799113274E1
1.697202080E2,-7.956171036E0,8.957873344E0,6.622145653E0
1.697401655E2,3.074962378E0,9.498271942E-1,3.681588888E0
1.697601236E2,3.761446476E0,-3.258403778E0,3.260819912E0
1.697800822E2,1.817437172E0,-5.464256287E0,-4.098117352E-1
1.698000412E2,-6.922764778E-1,-8.078339577E0,-3.253086805E0
1.698200007E2,-2.881467819E0,-1.142617702E1,-2.033562183E0
1.698399640E2,-2.145850658E0,-1.392549801E1,-2.546307087E0
1.698599290E2,3.277950287E0,-1.531362343E1,-8.263746262E0
1.698798873E2,9.645401955E0,-1.549603176E1,-1.384270859E1
1.698998457E2,8.056311607E0,-1.471698284E1,-1.070939064E1
1.699198040E2,1.170383453E0,-1.380278111E1,-2.763815403E0
1.699397623E2,-1.736535549E0,-1.272520447E1,1.552113533E0
1.699597207E2,-1.758384705E-1,-1.135467911E1,2.518311739E-1
1.699796790E2,-1.326713562E-1,-8.898723602E0,-1.821660995E-1
1.699996373E2,-1.743409157E0,-4.246545792E0,2.105673075E0
1.700195957E2,3.854171753E0,5.256299496E0,-5.801945925E-1
1.700395540E2,-1.193167877E1,1.732507896E1,1.316529751E1
1.700595123E2,-3.744860458E1,2.577471733E1,2.901035690E1
1.700794707E2,-2.691873360E1,2.349887466E1,1.235917473E1
1.700994318E2,-9.569807053E0,1.317574024E1,-1.270439625E0
1.701193855E2,2.812445402E0,3.549614906E0,-5.662277222E0
1.701393394E2,9.088990211E0,-2.242441177E0,-5.245784760E0
1.701592937E2,1.302741814E1,-5.979214191E0,-4.094312668E0
1.701792486E2,1.455799580E1,-8.148592949E0,-2.566719055E0
1.701992042E2,1.344580936E1,-7.822089672E0,-2.689739227E0
1.702191606E2,1.218761635E1,-5.413097382E0,-6.440857887E0
1.702391178E2,1.297453117E1,-3.775959015E0,-1.090523148E1
1.702590758E2,9.964298248E0,-3.103049755E0,-6.620890141E0
1.702790346E2,6.218349934E0,-2.934592724E0,1.593970180E0
1.702989941E2,5.245091438E0,-2.878589153E0,8.003330231E0
1.703189543E2,6.129333496E0,-2.203772545E0,9.556335449E0
1.703389222E2,5.835871220E0,4.042730331E-1,7.881645679E0
1.703588884E2,5.685695648E0,7.477551460E0,5.247122288E0
1.703788467E2,5.903226376E0,1.654734039E1,8.439941406E0
1.703988050E2,-1.312900734E1,1.978981400E1,2.724986076E1
1.704187634E2,-2.490498161E1,1.642998314E1,2.248631668E1
1.704387217E2,-1.937022781E1,1.219189072E1,4.010353565E0
1.704586800E2,-7.037508965E0,5.231591225E0,-5.661701202E0
1.704786384E2,1.214968920E0,-8.499860764E-1,-4.207901955E0
1.704985967E2,4.817398071E0,-4.741748810E0,-2.002651691E-1
1.705185550E2,5.437353611E0,-7.693392754E0,1.274895430E0
1.705385134E2,1.810054541E0,-9.928589821E0,2.778044939E0
1.705584717E2,-2.357010841E0,-1.159585381E1,2.529112577E0
1.705784300E2,-3.377071381E0,-1.248573589E1,-1.317025185E0
1.705983930E2,-8.409109116E-1,-1.326216507E1,-7.217317581E0
1.706183432E2,2.724120855E0,-1.338964272E1,-1.221708393E1
1.706382942E2,4.792394638E0,-1.381336403E1,-1.189305401E1
1.706582460E2,4.496042728E0,-1.447470665E1,-6.540257454E0
1.706781988E2,3.642033577E0,-1.486628532E1,-1.584288836E0
1.706981528E2,3.450450182E0,-1.424601746E1,5.976364613E-1
1.707181079E2,2.822959900E0,-1.215526867E1,3.161443472E-1
1.707380644E2,1.336593628E0,-6.056488514E0,8.142176867E-1
1.707580223E2,7.843234539E0,5.955855370E0,-8.574566841E0
1.707779815E2,-1.744350815E1,1.809166718E1,6.368666649E0
1.707979418E2,-4.943373108E1,2.838026047E1,2.768675613E1
1.708179033E2,-3.353592682E1,2.481318665E1,1.791897392E1
1.708378758E2,-5.795384884E0,1.063916206E1,6.978612423E0
1.708578477E2,1.229207420E1,-2.819819450E-1,9.957892895E-1
1.708778061E2,1.583516884E1,-4.455920219E0,-2.576783419E0
1.708977645E2,1.297015667E1,-5.793552399E0,-6.213117599E0
1.709177228E2,1.087176609E1,-6.353537083E0,-6.418478966E0
1.709376811E2,7.261514664E0,-4.678953171E0,-4.649885654E0
1.709576395E2,7.264209270E0,-1.914565086E0,-4.992901802E0
1.709775978E2,1.053331184E1,-7.459468842E-1,-5.057931423E0
1.709975561E2,1.220052528E1,-1.221208096E0,-1.989389539E0
1.710175145E2,1.462782574E1,-2.723053455E0,4.500810146E0
1.710374728E2,1.340906143E1,-3.198182583E0,9.985431671E0
1.710574311E2,9.102484703E0,-1.756944656E0,9.753925323E0
1.710773895E2,5.186991692E0,1.583110809E0,4.327096939E0
