"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.765359963E2,-2.404855919E1,1.803133202E1,-9.021351814E0
2.765559724E2,-1.125633907E1,6.431424141E0,2.116474390E0
2.765759300E2,3.219004154E0,-2.539649487E0,1.318486881E1
2.765958875E2,9.475052834E0,-5.343259811E0,1.670673943E1
2.766158450E2,6.633135796E0,-6.051943302E0,1.005804157E1
2.766358025E2,6.787561774E-1,-5.855618954E0,2.480392933E0
2.766557600E2,-4.839878559E0,-4.239532471E0,-1.680729628E0
2.766757175E2,-6.831854343E0,-2.925115824E0,-4.616020679E0
2.766956750E2,-6.159083843E0,-2.288258314E0,-7.139509678E0
2.767156325E2,-3.209427357E0,-2.750339270E0,-8.942343712E0
2.767355900E2,1.265335560E0,-3.741538763E0,-1.114740276E1
2.767555475E2,3.848679304E0,-4.634575844E0,-1.094629002E1
2.767755345E2,2.246958256E0,-5.103839397E0,-7.386112213E0
2.767954940E2,-2.735375404E0,-4.828506470E0,-3.473986626E0
2.768153911E2,-7.698555470E0,-2.161365509E0,-9.504981041E-1
2.768352918E2,-9.159018517E0,5.931035995E0,3.105279684E0
2.768551981E2,-3.188717461E1,2.190754318E1,3.185724831E1
2.768751120E2,-5.715797424E1,3.215711975E1,4.017230988E1
2.768950348E2,-4.163875961E1,2.665045738E1,1.106599998E1
2.769149676E2,-1.611417389E1,1.313758373E1,1.862688899E0
2.769349110E2,1.693897724E0,4.820126534E0,3.531447411E0
2.769548651E2,7.188590527E0,2.176927805E0,1.893813491E0
2.769748297E2,6.415263653E0,2.229600430E0,-3.787626982E0
2.769948040E2,4.382586002E0,2.318185806E0,-7.493851185E0
2.770147870E2,3.314772367E0,2.294243813E0,-7.268796444E0
2.770347773E2,2.258929253E0,2.452261209E0,-6.102819920E0
2.770547732E2,9.756371975E-1,3.287837505E0,-4.378994942E0
2.770747732E2,1.114500880E0,3.613448858E0,-3.363853455E0
2.770947752E2,2.357091665E0,3.402759075E0,-2.664746523E0
2.771147697E2,3.558980942E0,3.081936121E0,-8.690952063E-1
2.771347416E2,3.647566319E0,3.199252129E0,1.769315004E0
