"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.184241802E2,1.549813938E1,-4.460257530E0,-3.785476208E0
3.184441333E2,1.293505669E1,-3.396211863E0,-1.362141967E0
3.184640866E2,1.077448463E1,-1.880072594E0,-9.164377451E-1
3.184840401E2,1.039483166E1,-6.546826363E-1,-1.424580693E0
3.185039941E2,1.162028217E1,-8.262782097E-1,-2.258702755E0
3.185239485E2,1.205040455E1,-1.606905460E0,-1.738969564E0
3.185439036E2,1.269408607E1,-2.304387093E0,1.305989742E0
3.185638595E2,1.075527954E1,-1.652677536E0,5.746343613E0
3.185838160E2,5.440213680E0,1.478291035E0,1.119650841E1
3.186037733E2,-3.448904514E0,7.341916561E0,1.330165577E1
3.186237313E2,-9.253291130E0,1.314216423E1,1.270289612E1
3.186436901E2,-2.122453308E1,1.696978569E1,1.736831093E1
3.186636495E2,-3.136506653E1,1.331438828E1,1.693682289E1
3.186836110E2,-2.145027161E1,4.634497166E0,2.253469467E0
3.187035727E2,-7.532873154E0,-2.197144508E0,-8.385116577E0
3.187235345E2,1.040927887E0,-5.931697845E0,-7.930797577E0
3.187434944E2,7.069510937E0,-9.424746513E0,-4.910218239E0
3.187634521E2,1.107260704E1,-1.056616402E1,-4.434612274E0
3.187834096E2,1.066422272E1,-1.135433769E1,-3.635982513E0
3.188033670E2,6.894208908E0,-1.130672073E1,-1.444252968E0
3.188233244E2,3.044521093E0,-1.076682758E1,-2.167749405E-1
3.188432818E2,2.518796444E0,-1.001951408E1,-1.833441019E0
3.188632392E2,5.176064491E0,-9.428812027E0,-5.359931946E0
3.188831966E2,8.689405441E0,-9.326723099E0,-9.010045052E0
3.189031540E2,1.071119022E1,-9.267789841E0,-1.125419807E1
3.189231140E2,9.113322258E0,-9.315385818E0,-1.176504707E1
3.189430689E2,2.710327625E0,-7.841346741E0,-7.481416702E0
3.189630239E2,-5.031937122E0,-4.231592178E0,-1.054162502E0
3.189829790E2,-1.818865585E1,2.210505009E0,7.076950550E0
3.190029343E2,-1.687331772E1,5.375601292E0,4.469201565E0
3.190228899E2,-2.420841408E1,1.070796204E1,8.193372726E0
3.190428460E2,-3.189015961E1,1.162966347E1,9.320766449E0
3.190628024E2,-2.228659439E1,9.029339790E0,6.238819122E0
3.190827593E2,-9.206163406E0,4.467301846E0,3.703304052E0
3.191027166E2,1.274948120E0,1.454946518E0,3.098098040E-1
3.191226743E2,6.436261177E0,-4.660606384E-3,-1.908698440E0
3.191426324E2,9.865985870E0,-4.101791382E-1,-3.444434166E0
3.191625909E2,1.175844479E1,-3.671579361E-1,-3.623676538E0
3.191825556E2,1.194825745E1,-5.443425179E-1,-2.810265064E0
3.192025154E2,1.046682739E1,-2.700009346E-1,-1.299710155E0
3.192224729E2,8.977689743E0,9.319305420E-2,-1.839555502E-1
3.192424303E2,1.025238800E1,-2.086062431E-1,-2.693064213E-1
3.192623876E2,1.239733696E1,-9.910764694E-1,-2.049241066E-1
3.192823450E2,1.351041794E1,-1.392889500E0,3.586328030E-1
3.193023024E2,1.300733566E1,-9.143610001E-1,2.516620874E0
3.193222598E2,9.657681465E0,3.542394638E-1,5.294161797E0
3.193422172E2,1.900285244E0,3.840100765E0,9.024137497E0
3.193621746E2,-2.010675430E0,7.600946426E0,1.059450722E1
3.193821320E2,-1.643568516E0,1.164437675E1,1.527803898E1
