"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.411995489E0,-5.172109604E0,2.016809464E1,-9.312446594E0
6.431955333E0,-5.619884491E0,1.572161102E1,-5.142449379E0
6.451915176E0,-1.287738085E0,9.873189926E0,1.264547110E-1
6.471875020E0,4.649595261E0,3.375051498E0,-4.720840454E0
6.491834864E0,4.365495205E0,6.593580246E-1,-5.688076615E-1
6.511794708E0,4.228496552E-2,1.849622726E-1,2.155133486E0
6.531754551E0,-2.502721786E0,-6.774456024E0,-1.080968738E0
6.551714395E0,-1.079895592E1,-2.257217026E1,-1.336114979E1
6.571674239E0,-2.224728775E1,-3.860639572E1,-8.185362816E0
6.591634083E0,-1.053059959E1,-3.234323502E1,-2.047982216E0
6.611593926E0,4.029281616E0,-1.672587967E1,3.593101501E0
6.631553770E0,1.163449669E1,-3.812613487E0,1.108561993E1
6.651513614E0,5.525862217E0,-2.124926090E0,1.193363380E1
6.671473458E0,1.811367512E0,3.489933252E0,3.655138731E0
6.691433301E0,2.865218639E0,5.077867508E0,1.866020918E0
6.711393145E0,7.573881626E0,5.887617588E0,3.649920702E0
6.731352989E0,1.195627689E1,6.753316402E0,4.748216152E0
6.751312833E0,1.295862770E1,6.322306633E0,3.862596512E0
6.771272676E0,1.338765717E1,6.231039047E0,4.699629307E0
6.791232520E0,1.325228024E1,6.939542770E0,3.694826603E0
6.811192364E0,1.096792603E1,7.426115990E0,1.072672486E0
6.831152208E0,9.641599655E0,3.611242056E0,7.585366964E-1
6.851112051E0,3.747644901E0,3.773072243E0,-1.240994453E1
6.871071895E0,5.368659019E0,1.559225559E0,8.223130703E-1
6.891031739E0,3.757050514E0,-1.085914421E1,5.777666092E0
6.910991583E0,-2.297780991E0,-1.713849640E1,7.758543491E0
6.930951426E0,-5.116825104E0,-1.388233089E1,6.560337067E0
6.950911270E0,2.065444946E0,-7.934382439E0,-2.401342869E0
6.970871114E0,3.097986221E0,-8.700875282E0,9.560385942E-1
6.990830958E0,-3.539939880E0,-9.534627914E0,-2.832619905E0
7.010790801E0,-1.359472847E1,-6.080881119E0,-4.519307613E0
7.030750645E0,-1.770381355E1,-5.397785187E0,-3.647793770E0
7.050710489E0,-1.155779552E1,-8.568725586E-1,-9.833070755E0
7.070670333E0,-5.257252693E0,4.959996223E0,-8.566728592E0
7.090630176E0,-6.873402596E0,7.829865456E0,-5.769332886E0
7.110590020E0,-8.505652428E0,9.849974632E0,-6.183899879E0
7.130549864E0,-8.571440697E0,1.100364876E1,-4.973919392E0
7.150509708E0,-7.491893768E0,1.129348946E1,-4.802233219E0
7.170469551E0,-1.552777290E0,6.917626381E0,-1.227165103E0
7.190429395E0,1.407285094E0,4.733294487E0,1.180428028E0
7.210389060E0,6.120448112E-1,2.338681698E0,5.189332366E-2
7.230348904E0,-1.919996262E0,-7.343239784E0,-1.024577522E1
7.250308747E0,-7.195030212E0,-1.988565063E1,-5.777518272E0
7.270268591E0,-7.831612110E0,-2.019062424E1,-4.485416412E0
7.290228435E0,-2.265197277E0,-1.565713596E1,8.399547338E-1
7.310188279E0,4.619435310E0,-1.567463684E1,5.336593628E0
7.330148122E0,6.796496391E0,-1.282176399E1,5.160981655E0
7.350107966E0,2.902185917E0,-3.961237431E0,4.326776505E0
7.370067758E0,2.955862999E0,2.115092278E0,4.120307446E0
7.390027549E0,7.595488071E0,3.307840824E0,4.130214691E0
7.409987341E0,9.853199005E0,4.693905830E0,3.845340729E0
7.429947133E0,8.323001862E0,8.995275497E0,9.032763481E0
7.449906924E0,5.080455780E0,1.174692345E1,1.359794807E1
7.469866716E0,5.040968895E0,1.094119072E1,1.306072712E0
7.489826508E0,6.463250160E0,5.956681728E0,-2.611301899E0
7.509786299E0,2.820257187E0,4.614937782E0,-8.915207386E-1
7.529746091E0,2.702410221E0,2.071940899E0,7.992275238E0
7.549705883E0,4.537809849E0,1.108681679E0,4.662682533E0
7.569665674E0,7.495466232E0,7.237028122E0,-2.934843826E1
7.589625466E0,-1.396854401E0,-1.086959648E1,1.690096664E1
7.609585258E0,1.425622463E0,-1.316499901E1,4.843506813E0
7.629545049E0,-1.757579327E0,-6.741177559E0,2.913091660E0
7.649504841E0,-3.415859699E0,-1.375252724E0,2.734486103E0
7.669464633E0,-1.933600903E0,1.879354477E0,4.229385853E0
7.689424424E0,3.105740309E0,-5.698099136E-1,4.292258263E0
7.709384216E0,-2.545528412E-1,-4.440638542E0,3.018023014E0
7.729344008E0,-1.234512091E0,-1.287712860E1,5.547378540E0
7.749303799E0,-7.870458603E0,-1.418672371E1,-1.107170105E1
7.769263591E0,-6.681488037E0,-8.663729668E0,-1.636691284E1
7.789223383E0,9.231929779E-1,-9.918041229E-1,-1.953095055E1
7.809183174E0,4.932964325E0,5.968265533E0,-1.990501022E1
7.829142966E0,5.289689064E0,9.947004318E0,-2.116462469E0
7.849102758E0,6.787543297E-1,1.222653770E1,4.967744350E0
7.869062549E0,-5.087505341E0,6.488955021E0,-6.545619488E0
7.889022341E0,-7.398797989E0,2.286732197E0,-1.300371742E1
7.908982133E0,2.675682068E0,-3.280638695E0,1.409541130E0
7.928941976E0,5.486330986E0,-6.876080513E0,3.506303310E0
7.948901820E0,-3.893308640E0,-6.605476379E0,4.613515854E0
7.968861664E0,-1.887737656E1,-9.353525162E0,-1.163752556E1
7.988821508E0,-1.367601776E1,-1.613795090E1,-8.531376839E0
8.008781351E0,-3.603277922E0,-1.712118149E1,3.086165667E0
8.028741195E0,2.051499844E0,-1.404004669E1,7.045388699E0
8.048701039E0,5.418428421E0,-9.483840942E0,7.267186165E0
8.068660883E0,4.692231178E0,-2.964603901E0,5.721324921E0
