"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.142193166E1,3.896563292E0,-1.477402020E1,2.829946518E0
1.144189172E1,-3.555389643E-1,-9.865906715E0,9.423578262E0
1.146185177E1,-1.030703783E0,-4.282628059E0,1.456153488E1
1.148181182E1,-1.748964310E0,-2.482188702E0,1.143470764E1
1.150177187E1,-1.605312228E0,-1.380855799E0,6.076483727E0
1.152173192E1,-1.222239971E0,-5.428852439E-1,1.766920805E0
1.154169198E1,-8.200140595E-1,4.195838571E-1,1.024718285E0
1.156165203E1,-4.225766063E-1,8.457517624E-1,7.852981687E-1
1.158161208E1,-1.556231081E-2,7.356184721E-1,1.522712231E0
1.160157213E1,1.368286252E0,1.849520802E-1,5.813121796E0
1.162153219E1,7.344213486E0,-4.823718071E0,1.762611198E1
1.164149224E1,2.838326216E0,-6.499659061E0,7.934384346E0
1.166145229E1,-6.859387755E-1,-1.157057858E1,4.094084740E0
1.168141234E1,2.139219284E0,-2.567242622E1,1.297657299E1
1.170137239E1,9.293093681E0,-4.799596405E1,7.881711960E0
1.172133245E1,1.090678596E1,-6.117843628E1,7.963114738E0
1.174129250E1,2.038303566E1,-2.870827484E1,9.165003777E0
1.176125255E1,1.326268005E1,-7.754220963E0,2.825157940E-1
1.178121260E1,1.459265947E0,-6.365583897E0,-2.164358377E0
1.180117265E1,-4.799177170E0,-5.288193226E0,-2.226607561E0
1.182113271E1,-7.020996571E0,-3.789422750E0,-1.168370485E0
1.184109276E1,-6.862978935E0,-2.012925148E0,-3.404554844E0
1.186105281E1,-4.267664433E0,4.914098978E-1,-6.971915245E0
1.188101286E1,-8.008604646E-1,2.737171173E0,-7.833827972E0
1.190097291E1,1.765723705E0,8.440159798E0,-4.395754337E0
1.192093297E1,6.554127216E0,3.747524261E0,-2.312798738E0
1.194089302E1,6.108805656E0,4.202422619E0,-1.632845521E0
1.196085307E1,-2.166752517E-1,3.599083662E0,6.047753334E0
1.198081312E1,-6.709750175E0,-2.290652514E0,2.031240654E1
1.200077317E1,4.801571369E0,-5.580285549E0,4.074931145E0
1.202073323E1,-2.222896576E1,-2.411619568E1,2.633621931E0
1.204069328E1,-8.774749041E-1,-1.427123737E1,-3.926490843E-1
1.206065333E1,5.342660904E0,-9.755773544E0,-1.915361404E0
1.208061338E1,1.485243034E1,-1.587535286E1,-1.205719948E1
1.210057344E1,2.025853729E1,-2.249771500E1,-5.956773758E0
1.212053349E1,1.915241623E1,-2.614168930E1,3.098097086E0
1.214049354E1,4.413711071E0,-2.861250687E1,1.240196514E1
1.216045359E1,-3.444059134E0,-2.951272583E1,9.873687744E0
1.218041364E1,-1.589869595E1,-3.662350464E1,-1.216733265E1
1.220037370E1,-3.500921249E1,-2.957018661E1,-3.867593384E1
1.222033375E1,-2.263598061E1,-1.398872185E1,-1.535162163E1
1.224029380E1,-1.116775417E1,-7.385513783E0,-1.584961534E0
1.226025385E1,-1.115338898E1,-1.596333981E0,-5.966350555E0
1.228021390E1,-6.130353451E0,2.488174200E0,4.477157116E0
1.230017396E1,-1.150413871E0,2.095525026E0,-2.777273893E0
1.232013401E1,4.375403404E0,1.305438519E0,-5.530605793E0
1.234009406E1,1.353921056E0,-1.658583283E0,-2.662352324E0
1.236005411E1,-5.853823423E-1,-6.446986675E0,1.805228114E0
1.238001416E1,-3.329137564E0,-1.342847919E1,-7.862558365E0
1.239997422E1,-2.122459888E0,-2.640026283E1,-8.858546257E0
1.241993427E1,-4.167108059E0,-3.774877930E1,-8.169015884E0
1.243989432E1,-6.542156219E0,-5.012680054E1,-2.413355350E0
1.245985437E1,-7.854178905E0,-3.258209229E1,2.940079689E0
1.247981442E1,-5.459977150E0,-2.003168678E1,6.344634533E0
1.249977448E1,-1.107318282E0,-1.121144772E1,5.731719017E0
1.251973453E1,4.633977413E0,-4.603451252E0,4.122815132E0
1.253969458E1,3.226186752E0,2.823362350E0,-2.078166962E0
1.255965463E1,-1.930923700E0,3.211223125E0,-3.227383852E0
1.257961469E1,-6.862978935E0,5.433042049E0,-1.058237195E0
1.259957474E1,-1.533486247E0,2.085948229E0,4.788403399E-3
1.261953479E1,2.551021814E0,-2.938882709E-1,5.568912983E0
1.263949484E1,3.355473757E0,-1.711255670E0,1.155441761E1
1.265945489E1,9.379284859E0,1.113902330E0,4.663905144E0
1.267941495E1,9.666589737E0,9.271546006E-1,-4.271255970E0
1.269937500E1,5.237316132E0,-1.184531331E0,-6.947973251E0
1.271933505E1,-1.528697729E0,-4.862025261E0,-3.035847664E0
1.273929510E1,-8.313865662E0,-1.162803936E1,4.276044369E0
1.275925515E1,-9.855731010E0,-2.216252708E1,8.078036308E0
1.277921521E1,-1.028189945E1,-2.403958130E1,6.924031258E0
1.279917526E1,-9.180566788E0,-1.757044792E1,4.879383087E0
1.281913531E1,-2.931699991E0,-1.563593292E1,3.897760391E0
1.283909536E1,2.388216257E0,-1.406054783E1,9.308655739E0
1.285905541E1,4.686649799E0,-1.135509968E1,1.017056847E1
1.287901547E1,3.288435936E0,-1.718258667E1,1.234450436E1
1.289897552E1,-1.434246540E1,-2.215773773E1,4.146757126E0
1.291893557E1,-4.399225998E1,-2.264615440E1,-8.312667847E0
1.293889562E1,-1.153167248E1,-1.403181744E1,-7.541735172E0
1.295885567E1,2.555810213E0,-4.950011969E-1,-7.374141216E-1
1.297881573E1,7.305906296E0,7.334038258E0,3.864241600E0
1.299877578E1,-1.225472164E1,-4.804564476E0,7.153874874E0
1.301873583E1,-3.227503586E1,-3.597886562E0,1.551442742E0
1.303869588E1,-1.639669037E1,-4.024054527E0,5.406107426E0
1.305865594E1,-7.111976147E0,-6.442198277E0,-2.681505919E0
1.307861599E1,-2.093729496E0,-1.056022549E1,2.667140722E0
1.309857604E1,1.942894697E0,-3.281852007E0,2.394201607E-2
1.311853609E1,2.852691412E0,-6.250661850E0,1.431732655E0
1.313849614E1,-1.432929754E0,-2.049137306E1,3.251325846E0
1.315845620E1,-1.062666416E1,-3.814621735E1,-3.720589399E0
1.317841625E1,-1.617163467E1,-3.672885132E1,-6.531382084E0
1.319837630E1,-1.255758762E0,-2.588790512E1,2.499546528E0
1.321833635E1,6.439205647E0,-1.932779121E1,1.977610588E0
1.323829640E1,7.649474144E-1,-1.780508041E1,4.357447028E-1
1.325825646E1,-7.145494938E0,-6.810905457E0,2.221819162E0
1.327821651E1,-9.544485092E0,-3.166930199E0,5.051765442E0
1.329817656E1,-9.696517140E-2,-1.098340034E0,3.457227230E0
1.331813661E1,3.949235678E0,9.367313981E-1,-2.729389966E-1
1.333809666E1,6.937199593E0,3.249530315E0,-6.268020153E0
1.335805672E1,8.196549416E0,4.531026781E-1,6.129156351E-1
1.337801677E1,1.200692177E0,-2.386420488E0,9.404424667E0
1.339797682E1,-3.228580952E0,-2.268506140E-1,1.014662647E1
1.341793687E1,9.935937077E-2,5.087678507E-2,1.680729628E0
1.343789692E1,-5.637147903E0,-3.465606868E-1,-1.220563984E1
1.345785698E1,-2.414552450E0,-2.530072689E0,-9.457097054E0
1.347781703E1,-2.668337822E0,-5.546766758E0,-2.585737705E-1
1.349777708E1,2.238578647E-1,-1.963424873E1,-7.546523571E0
1.351773713E1,8.196549416E0,-2.889502144E1,1.913924789E1
1.353769718E1,-1.323155594E1,-1.860474205E1,1.587834549E1
1.355765724E1,-2.931699991E0,-1.408448982E1,1.594538331E0
1.357761729E1,-6.029797077E0,-1.609083176E1,2.403778553E0
1.359757734E1,-3.764882088E0,-2.017055130E1,2.992752075E0
1.361753739E1,-7.194576263E-1,-2.025674248E1,7.852981567E0
1.363749745E1,-3.851073503E0,-1.680909157E1,1.284728622E1
1.365745750E1,-1.224993324E1,-1.309329033E1,1.005564690E1
1.367741755E1,-2.137184143E1,-9.090185165E0,-2.757162666E1
1.369737760E1,-9.166201591E0,-3.142988205E0,-1.221521664E1
1.371733765E1,-1.612854004E1,-2.309806108E0,7.311892033E0
1.373729771E1,-1.892496681E1,-2.443881273E0,2.585737944E0
1.375725776E1,-1.564012241E1,-1.358709484E-1,-2.753331900E0
